0,-5.500822206
1,-5.577624259
2,-5.656632237
3,-5.737729874
4,-5.820786617
5,-5.905658312
6,-5.992188184
7,-6.08020812
8,-6.16954023
9,-6.259998678
10,-6.351391729
11,-6.443523987
12,-6.536198755
13,-6.629220464
14,-6.722397104
15,-6.815542597
16,-6.908479049
17,-7.00103882
18,-7.093066381
19,-7.184419901
20,-7.274972559
21,-7.36461355
22,-7.453248798
23,-7.540801375
24,-7.627211647
25,-7.71243717
26,-7.796452368
27,-7.879248031
28,-7.96083065
29,-8.041221647
30,-8.120456515
31,-8.198583907
32,-8.275664697
33,-8.351771042
34,-8.426985454
35,-8.50139991
36,-8.575114999
37,-8.648239126
38,-8.720887761
39,-8.793182756
40,-8.865251707
41,-8.937227368
42,-9.009247111
43,-9.081452417
44,-9.153988395
45,-9.227003314
46,-9.300648128
47,-9.375075992
48,-9.450441738
49,-9.526901307
50,-9.604611104
51,-9.683727265
52,-9.764404808
53,-9.846796661
54,-9.931052518
55,-10.01731754
56,-10.10573083
57,-10.19642375
58,-10.28951799
59,-10.3851234
60,-10.48333565
61,-10.5842337
62,-10.68787709
63,-10.79430311
64,-10.90352406
65,-11.0155244
66,-11.13025821
67,-11.24764688
68,-11.36757732
69,-11.48990065
70,-11.61443176
71,-11.74094966
72,-11.8691988
73,-11.99889144
74,-12.1297111
75,-12.26131693
76,-12.39334898
77,-12.52543425
78,-12.65719312
79,-12.78824605
80,-12.9182203
81,-13.04675617
82,-13.17351282
83,-13.29817326
84,-13.42044837
85,-13.54007998
86,-13.65684287
87,-13.7705457
88,-13.88103116
89,-13.98817509
90,-14.09188512
91,-14.19209858
92,-14.28878021
93,-14.38191942
94,-14.47152757
95,-14.55763519
96,-14.64028917
97,-14.71955024
98,-14.79549044
99,-14.86819095
