VALUE
0.3
0.84
0.5376
0.99434496
0.022492242
0.087945365
0.32084391
0.871612381
0.447616953
0.989024066
0.043421853
0.166145584
0.554164917
0.988264647
0.046390537
0.176953821
0.582564664
0.972732305
0.10609667
0.379360667
0.941784606
0.219305449
0.684842276
0.863333332
0.47195556
0.996854038
0.012544262
0.049547612
0.188370585
0.611548432
0.950227789
0.189179751
0.61356309
0.948413698
0.195700621
0.629607551
0.932807531
0.250710565
0.751419111
0.747153723
0.755660148
0.738551554
0.772372624
0.703252615
0.834753498
0.551760383
0.989283451
0.042406818
0.162433919
0.544196564
0.992186655
0.031009187
0.12019047
0.422978883
0.97627099
0.092663775
0.336308798
0.892820762
0.382767396
0.945026066
0.207807201
0.658493472
0.899519277
0.36153739
0.923312422
0.283226373
0.812036779
0.610532194
0.951130536
0.185924957
0.605427469
0.955540195
0.169932523
0.564221843
0.98350222
0.064902415
0.242760365
0.735311082
0.77851478
0.68971807
0.856028216
0.492975638
0.999802633
0.000789311
0.003154751
0.012579193
0.049683826
0.188861373
0.61277102
0.949130788
0.19312614
0.623313735
0.939174891
0.228501662
0.70515461
0.831646345
0.560042808
0.985579445
0.056850412
0.21447377
0.673899088
0.879036428
0.425325544
0.977694902
0.087230321
0.31848477
0.868208885
0.457688869
0.992839073
0.028438593
0.110519358
0.393219317
0.954391543
0.174113302
0.575191441
0.977384989
0.08841429
0.322388813
0.873817066
0.441043206
0.986096386
0.054841215
0.207334624
0.657387911
0.900916181
0.357064862
0.918278185
0.30017344
0.840277384
0.536845209
0.994569722
0.021603159
0.084545849
0.309591395
0.854978253
0.49596176
0.99993477
0.000260901
0.001043332
0.004168974
0.016606374
0.065322408
0.244221564
0.738309566
0.772834203
0.702245991
0.836386236
0.547377201
0.991021603
0.03559114
0.137297642
0.473787998
0.997251724
0.010962893
0.043370831
0.165959206
0.553666992
0.988479416
0.045551442
0.173906032
0.574650896
0.977708975
0.087176541
0.318307167
0.867950858
0.458448666
0.993093946
0.02743344
0.106723386
0.381334018
0.943673539
0.212615163
0.669639821
0.884889324
0.407440832
0.965731202
0.132377791
0.459415645
0.99341164
0.026179812
0.101977718
0.366313053
0.9285112
0.265512604
0.780062645
0.686259659
0.861229357
0.478053405
0.998073388
0.007691601
0.03052976
0.118390777
0.417497603
0.972773418
0.10594118
0.378870587
0.941310661
0.220979601
0.688590468
0.857734541
0.488103992
0.99943394
0.002262959
0.00903135
0.03579914
0.138070245
0.476027408
0.997701259
0.009173825
0.036358666
0.140146852
0.482022848
0.998707288
0.005164163
0.020549979
0.080510711
0.296114944
0.833723536
0.554514405
0.988112718
0.046983897
0.17910564
0.58810724
0.968948457
0.120349378
0.42346162
0.976567505
0.091533652
0.332620969
0.887937041
0.39801941
0.958399837
0.159478357
0.536180042
0.994764018
0.020834265
0.081600792
0.29976841
0.839629242
0.538607912
0.994037717
0.023706938
0.092579677
0.336034722
0.892461551
0.383895724
0.946079188
0.204053431
0.649662512
0.910404529
0.326272489
0.879275007
0.424601876
0.977260491
0.088889694
0.323953264
0.876030188
0.434405192
0.982789285
0.067658027
0.252321673
0.754621785
0.740670986
0.768309906
0.712039177
0.82015755
0.589996572
0.967602468
0.125391729
0.438674572
0.984956767
0.059267735
0.223020281
0.693128942
0.850804847
0.507743837
0.999760132
0.000959242
0.003833288
0.015274375
0.060164274
0.226178135
0.700086345
0.839861819
0.537975777
0.994231361
0.022941446
0.089660543
0.326486121
0.879571735
0.423701193
0.976713968
0.090975169
0.330794751
0.885478335
0.405625814
0.964374052
0.137426958
0.474163157
0.99732983
0.01065216
0.042154765
0.161510963
0.541700687
0.993044211
0.027629625
0.107464916
0.383664832
0.945864515
0.204819337
0.651473505
0.908223109
0.333415574
0.888998516
0.394720619
0.955665008
0.169477602
0.563019777
0.984114031
0.062534421
0.234495468
0.718029374
0.809852769
0.615965046
0.946208432
0.203592141
0.648569524
0.911708386
0.321984819
0.873242381
0.4427605
0.986894559
0.051734755
0.196233079
0.630902631
0.931458005
0.255375959
0.760636315
0.728274846
0.791562379
0.659965518
0.897644133
0.367516575
0.929792568
0.261113394
0.771732758
0.704645232
0.832481316
0.557824699
0.986625217
0.052783594
0.199989944
0.639975866
0.921627028
0.288922598
0.821785322
0.585816826
0.970541889
0.114361321
0.405131237
0.963999672
0.138817219
0.478187996
0.998096946
0.00759773
0.030160018
0.117001566
0.413248799
0.969896916
0.116787552
0.41259288
0.969439981
0.118504416
0.417844478
0.973001881
0.105076884
0.376142929
0.938637704
0.230387858
0.709237172
0.824879223
0.577813963
0.975779949
0.094533761
0.342388517
0.900634482
0.357968047
0.919307697
0.296724221
0.834715831
0.55186125
0.989241643
0.042570459
0.163032862
0.545812591
0.991604826
0.03329878
0.128759884
0.448723106
0.989482721
0.041626664
0.159575541
0.53644475
0.994687121
0.02113861
0.082767076
0.303666749
0.845813018
0.521653427
0.998124516
0.007487865
0.029727187
0.115373924
0.408251128
0.966328578
0.13015063
0.452845773
0.991105916
0.035259918
0.136066626
0.470209997
0.996450223
0.014148705
0.055794076
0.210724387
0.66527848
0.890732096
0.389313716
0.950994186
0.186416978
0.606662752
0.954492229
0.173747254
0.574236583
0.977955719
0.086233322
0.315188545
0.863378904
0.471823088
0.996824247
0.012662672
0.050009315
0.190033534
0.615683159
0.946469627
0.202659489
0.646354483
0.914321461
0.313350907
0.860648464
0.479730743
0.998356629
0.006562682
0.026078452
0.101593467
0.365088937
0.92719602
0.270014241
0.788426202
0.667241304
0.888121385
0.397447162
0.957931661
0.161194374
0.54084299
0.993327401
0.026512303
0.103237604
0.370318406
0.932730736
0.250976439
0.751949064
0.746086676
0.757765391
0.734228012
0.780548954
0.685169138
0.862849561
0.473360784
0.997161409
0.011322135
0.044775777
0.171083627
0.567256077
0.98190648
0.071064577
0.26405761
0.777324755
0.692363921
0.851984488
0.504427681
0.999921583
0.000313645
0.001254187
0.005010457
0.01994141
0.078174999
0.288254674
0.820655668
0.58871977
0.968515209
0.121973994
0.428385356
0.979485371
0.080375117
0.295659829
0.832980378
0.556496271
0.987232686
0.050417241
0.19150137
0.61931438
0.943056315
0.214804408
0.674653897
0.877984066
0.428512184
0.979557969
0.080096618
0.294724599
0.831448038
0.560568792
0.985325686
0.057835915
0.217963687
0.681822073
0.867762935
0.459001693
0.993276555
0.02671296
0.103997509
0.37272811
0.935207464
0.242377854
0.73452332
0.779995249
0.686410643
0.861004289
0.478703613
0.998185856
0.007243413
0.028763784
0.111745715
0.39703444
0.957592374
0.162436876
0.54420455
0.992183831
0.031020306
0.120232185
0.423105628
0.976349022
0.092366436
0.335339509
0.891547691
0.386761624
0.948708281
0.194643515
0.627029669
0.935453853
0.241519769
0.732751881
0.783306247
0.678950281
0.871907188
0.446740175
0.988653564
0.044870777
0.171429562
0.56816587
0.981413657
0.072963565
0.270559531
0.789428285
0.664925071
0.891198883
0.387853735
0.949692861
0.191105323
0.618336313
0.943986068
0.211505485
0.667083659
0.888332204
0.396792399
0.957392764
0.163167437
0.546175298
0.991471367
0.03382358
0.130718181
0.454523752
0.991727643
0.032815699
0.126955314
0.44335065
0.987163405
0.050687268
0.192472276
0.621706796
0.940749823
0.222958373
0.692991747
0.851016743
0.507148985
0.999795568
0.000817561
0.003267569
0.013027566
0.051431394
0.195144824
0.628253286
0.934204379
0.245866231
0.741664109
0.766393834
0.716137301
0.813138668
0.607776698
0.953536733
0.177217726
0.583246414
0.972280138
0.107805884
0.384735103
0.946856014
0.201278811
0.643062604
0.918132365
0.300661302
0.841056334
0.534722308
0.995177445
0.019197191
0.075314635
0.278569364
0.803873893
0.630642628
0.931730015
0.254436778
0.758794816
0.732100973
0.784516553
0.676201323
0.875812375
0.435060236
0.983131308
0.066336556
0.247744068
0.745467779
0.758982277
0.73171272
0.785236861
0.674559731
0.878115601
0.42811437
0.979329825
0.080971675
0.297661052
0.836235801
0.547781944
0.990867543
0.03619622
0.139544216
0.480286511
0.998445513
0.006208281
0.024678952
0.096279605
0.348039371
0.907631869
0.335345039
0.891554975
0.386738807
0.948687609
0.194717719
0.627210917
0.935269531
0.242161743
0.734077733
0.78083046
0.684537012
0.863784365
0.470643742
0.99655284
0.013741106
0.054209154
0.205082086
0.652093695
0.907470031
0.335872694
0.89224891
0.384563171
0.946697354
0.201845895
0.64441652
0.916575475
0.305859494
0.849237856
0.512131681
0.999411289
0.002353457
0.009391671
0.037213871
0.143315995
0.491106083
0.999683593
0.001265228
0.005054508
0.02011584
0.078844772
0.290513095
0.824460946
0.578900377
0.975098922
0.097124057
0.3507639
0.910914345
0.324597603
0.876935997
0.431677016
0.98132788
0.073293889
0.271687581
0.791493757
0.660125558
0.897439223
0.368168257
0.930481566
0.258742486
0.767179247
0.714460999
0.81602592
0.600510473
0.959590579
0.155105997
0.524192507
0.99765889
0.009342515
0.037020929
0.14260152
0.489065306
0.99952173
0.001912166
0.007634037
0.030303033
0.117539036
0.414894443
0.971028177
0.112529827
0.399467462
0.959572835
0.155171238
0.524372499
0.997623925
0.009481716
0.037567254
0.144623822
0.494831089
0.999893129
0.000427437
0.001709015
0.006824379
0.027111227
0.105504835
0.377494259
0.939969373
0.225707802
0.699055161
0.841508172
0.533488675
0.995514035
0.017863366
0.070177065
0.261008979
0.771533168
0.705078955
0.831770489
0.55971337
0.985737254
0.05623728
0.212298595
0.668911606
0.885875478
0.404400462
0.963442914
0.140882663
0.484138954
0.998993709
0.004021114
0.016019779
0.063052583
0.23630782
0.721865737
0.803102379
0.632515791
0.929758261
0.261231349
0.771958126
0.704155111
0.833282762
0.555690402
0.987594317
0.049007129
0.186421722
0.606674655
0.954482072
0.173784185
0.574332968
0.97789844
0.086452325
0.315913284
0.864448323
0.468709678
0.996083663
0.015603997
0.061442048
0.230667692
0.709840433
0.823867971
0.580438148
0.974118817
0.100845388
0.362702384
0.924597459
0.278867992
0.804402541
0.629356373
0.933067715
0.249809416
0.749618686
0.750762047
0.748473584
0.753043512
0.743875924
0.762098135
0.72521827
0.797106923
0.646909906
0.913669919
0.315508794
0.86385198
0.470446948
0.996506468
0.013925307
0.054925571
0.207635012
0.658090855
0.900029126
0.359906793
0.921495573
0.289365927
0.82253315
0.58388947
0.971850228
0.109429451
0.389818586
0.951440224
0.184806898
0.602613233
0.957882098
0.161375937
0.541334977
0.993165679
0.027150453
0.105653223
0.377962477
0.940427372
0.22409492
0.695505548
0.847110322
0.518057696
0.998695678
0.005210481
0.020733328
0.08121383
0.298472575
0.837546788
0.544248663
0.992168223
0.03108176
0.120462736
0.42380586
0.976777812
0.090731671
0.329997739
0.884396925
0.408956016
0.966843972
0.128226823
0.44713882
0.988822783
0.044209149
0.169018799
0.561805779
0.984720183
0.060185378
0.226252392
0.700248989
0.839601369
0.538683641
0.994014304
0.023799471
0.092932224
0.337183304
0.893962894
0.379172952
0.941603298
0.219946108
0.68627927
0.861200135
0.478137851
0.998088186
0.007632637
0.030297518
0.117518315
0.414831043
0.970984995
0.112692538
0.399971718
0.959977371
0.153683271
0.520258893
0.998358309
0.006555983
0.026052009
0.101493207
0.364769342
0.926850677
0.271193999
0.790591255
0.662226889
0.894729746
0.376753711
0.939241409
0.228267939
0.704646749
0.832478833
0.557831302
0.986622162
0.052795486
0.200032489
0.64007797
0.921512649
0.289308347
0.822436109
0.584139822
0.971681961
0.11006451
0.391801254
0.953172125
0.178540099
0.586654128
0.969964249
0.11653442
0.411816597
0.96889475
0.120550854
0.424073382
0.976940595
0.090110676
0.327962969
0.88161304
0.41748595
0.972765726
0.105970274
0.378962299
0.9413995
0.220665926
0.687889901
0.85878954
0.485080264
0.999109606
0.003558405
0.014182972
0.055927259
0.211197604
0.666372704
0.889280493
0.393842791
0.954922588
0.172181756
0.570140797
0.980321075
0.077166661
0.28484787
0.814838244
0.603507521
0.957144772
0.164074628
0.548616579
0.990545713
0.037459613
0.144225563
0.493698199
0.999841149
0.000635302
0.002539594
0.010132579
0.04011964
0.154040216
0.521247312
0.998194207
0.007210129
0.028632572
0.11125099
0.395496829
0.956316349
0.167101557
0.556714507
0.987133859
0.050802415
0.192886119
0.622724256
0.939755028
0.226462061
0.700707983
0.838865222
0.540681446
0.99338008
0.026304387
0.102449864
0.367815558
0.930109093
0.260024673
0.769647369
0.709161186
0.825006393
0.577483378
0.975985305
0.093751958
0.339850115
0.897408057
0.368267345
0.93058603
0.258382682
0.766484286
0.715944501
0.81347189
0.606941496
0.954254066
0.174612975
0.576493135
0.976595201
0.091428058
0.332275872
0.887474467
0.399454148
0.959562127
0.155210606
0.524481096
0.997602704
0.009566197
0.03789874
0.145849703
0.498310269
0.999988579
4.56825E-05
0.000182722
0.000730753
0.002920877
0.011649384
0.046054702
0.175734664
0.579407967
0.974777499
0.098345306
0.354694028
0.915544698
0.309290416
0.854519419
0.497263927
0.999970056
0.000119774
0.000479039
0.001915236
0.007646272
0.030351226
0.117720115
0.415448358
0.971404079
0.111112776
0.395066908
0.955956185
0.168415831
0.560207755
0.985500105
0.057158593
0.215565952
0.67638909
0.875547556
0.435856132
0.983542257
0.064747544
0.242221197
0.734200354
0.780600777
0.685052817
0.86302182
0.472860632
0.997053819
0.011750005
0.046447768
0.177161491
0.583101189
0.97237677
0.107440749
0.383588939
0.945793859
0.20507134
0.652068341
0.907500878
0.335772137
0.892116836
0.384977549
0.947079343
0.200480245
0.641151666
0.920304829
0.293375404
0.829225106
0.566443319
0.982341142
0.069388093
0.258293541
0.76631195
0.716311781
0.812836853
0.608532413
0.952882861
0.179588455
0.589345769
0.968069335
0.123644392
0.433425825
0.982271517
0.069656735
0.259218698
0.768097458
0.712495011
0.81938348
0.59197677
0.966161095
0.130775333
0.454692582
0.991788951
0.032574509
0.126053642
0.440656485
0.985913389
0.055552714
0.209866439
0.663290067
0.893345416
0.381117535
0.943467838
0.213345106
