Data,Open0,Close0,Max0,Min0,Vol0,Open1,Close1,Max1,Min1,Vol1,Open2,Close2,Max2,Min2,Vol2,OpenMA15,CloseMA15,MaxMA15,MinMA15,VolumeMA15,OpenMA30,CloseMA30,MaxMA30,MinMA30,VolumeMA30,OpenMA45,CloseMA45,MaxMA45,MinMA45,VolumeMA45,Williams%R(10),MACD,RSI(14),InflacjaCPIMM,Kurs USD/PLN,Wibor ON,Wibid ON,BrentOil,Zloto,NextDayClosing
7/14/2011,2750.39,2742.32,2755.33,2732.07,173756874,2742.58,2762.63,2765.55,2739.4,175043651,2717.56,2734.8,2747.75,2699.35,173280836,2804.1106666666666666666666667,2801.112,2816.046,2785.498,176632479,2838.3353333333333333333333333,2838.6563333333333333333333333,2851.7676666666666666666666667,2824.0163333333333333333333333,177864239,2839.9662222222222222222222222,2838.798,2853.4831111111111111111111111,2824.9162222222222222222222222,177504350,-66.882466281310211946050096340,0,31.407058247375348168100149979,0,-0.01130,4.45,4.15,0.0379,4520.03,2747.6
7/15/2011,2739.18,2747.6,2747.6,2724.41,174091663,2750.39,2742.32,2755.33,2732.07,173756874,2742.58,2762.63,2765.55,2739.4,175043651,2795.2453333333333333333333333,2793.1773333333333333333333333,2807.5286666666666666666666667,2776.622,176338622,2836.0193333333333333333333333,2835.1196666666666666666666667,2848.231,2821.3396666666666666666666667,177744131,2836.4582222222222222222222222,2835.8904444444444444444444444,2850.1622222222222222222222222,2821.6964444444444444444444444,177390040,-62.813102119460500963391136800,0,29.008141413501441378654924449,0,-0.01130,4.45,4.15,0.0379,4520.03,2675.67
7/18/2011,2722.52,2675.67,2726.42,2675.15,169533726,2739.18,2747.6,2747.6,2724.41,174091663,2750.39,2742.32,2755.33,2732.07,173756874,2786.54,2780.6346666666666666666666667,2798.0526666666666666666666667,2764.9286666666666666666666667,175752581,2831.5283333333333333333333333,2829.112,2843.4183333333333333333333333,2815.6183333333333333333333333,177467526,2833.084,2831.8184444444444444444444444,2846.6722222222222222222222222,2817.8484444444444444444444444,177201470,-99.64999663458302483677727670,0,27.286271938973151762567418578,0,-0.01130,4.45,4.15,0.0379,4520.03,2680.72
7/19/2011,2686.8,2680.72,2701.91,2680.72,169853924,2722.52,2675.67,2726.42,2675.15,169533726,2739.18,2747.6,2747.6,2724.41,174091663,2774.6813333333333333333333333,2767.3406666666666666666666667,2786.03,2753.034,175120121,2825.6236666666666666666666667,2822.915,2837.4413333333333333333333333,2809.6156666666666666666666667,177179313,2829.3151111111111111111111111,2827.6746666666666666666666667,2842.7962222222222222222222222,2814.1906666666666666666666667,177008565,-96.21165748486703393865197579,0,32.131692716993681410043232459,0,-0.01130,4.45,4.15,0.0379,4520.03,2743.46
7/22/2011,2736.51,2743.46,2743.46,2717.07,173829082,2686.8,2680.72,2701.91,2680.72,169853924,2722.52,2675.67,2726.42,2675.15,169533726,2767.022,2761.6966666666666666666666667,2778.32,2745.6306666666666666666666667,174984725,2820.9873333333333333333333333,2818.655,2832.9273333333333333333333333,2804.6536666666666666666666667,177014014,2826.2486666666666666666666667,2825.6295555555555555555555556,2839.8144444444444444444444444,2811.5591111111111111111111111,176947853,-53.540093858396245664150173430,0,44.502778631070401295763634838,0,-0.01130,4.45,4.15,0.0379,4520.03,2734.4
7/25/2011,2722.54,2734.4,2735.13,2715.62,173255477,2736.51,2743.46,2743.46,2717.07,173829082,2686.8,2680.72,2701.91,2680.72,169853924,2762.3406666666666666666666667,2758.1113333333333333333333333,2774.1653333333333333333333333,2742.982,174757570,2815.4826666666666666666666667,2813.0146666666666666666666667,2826.9436666666666666666666667,2798.9626666666666666666666667,176762435,2823.5137777777777777777777778,2822.6313333333333333333333333,2836.8324444444444444444444444,2808.7002222222222222222222222,176827584,-59.702101611915935523362579070,0,39.915565451233264898938784951,0,-0.01130,4.45,4.15,0.0379,4520.03,2720.54
7/26/2011,2737.72,2720.54,2738.99,2706.89,172376856,2722.54,2734.4,2735.13,2715.62,173255477,2736.51,2743.46,2743.46,2717.07,173829082,2759.606,2753.9586666666666666666666667,2770.7493333333333333333333333,2739.1106666666666666666666667,174494446,2809.5593333333333333333333333,2806.979,2821.022,2792.862,176485732,2820.5986666666666666666666667,2819.5982222222222222222222222,2833.7911111111111111111111111,2805.6437777777777777777777778,176704800,-59.440621928335269412921097310,0,36.71843773197053617312853309,0,-0.01130,4.45,4.15,0.0379,4520.03,2689.21
7/27/2011,2716.63,2689.21,2716.63,2678.32,170391966,2737.72,2720.54,2738.99,2706.89,172376856,2722.54,2734.4,2735.13,2715.62,173255477,2752.3266666666666666666666667,2746.296,2763.2513333333333333333333333,2730.722,174008921,2804.0453333333333333333333333,2800.0843333333333333333333333,2814.5873333333333333333333333,2786.1163333333333333333333333,176154389,2817.9504444444444444444444444,2816.4733333333333333333333333,2831.0662222222222222222222222,2802.7148888888888888888888889,176575542,-84.44690265486725663716814159,0,35.687330040512792052833120595,0,-0.01130,4.45,4.15,0.0379,4520.03,2720.73
7/28/2011,2667.83,2720.73,2720.73,2667.83,172389252,2716.63,2689.21,2716.63,2678.32,170391966,2737.72,2720.54,2738.99,2706.89,172376856,2742.4206666666666666666666667,2740.106,2756.3853333333333333333333333,2721.3886666666666666666666667,173616729,2796.2483333333333333333333333,2794.648,2808.5536666666666666666666667,2779.4803333333333333333333333,175915009,2814.1984444444444444444444444,2814.2102222222222222222222222,2828.3208888888888888888888889,2799.2913333333333333333333333,176500719,-45.865738845681539091281211630,0,36.360141684285675059721573904,0,-0.01130,4.45,4.15,0.0379,4520.03,2702.23
8/1/2011,2744.18,2702.23,2751.14,2702.23,171216908,2667.83,2720.73,2720.73,2667.83,172389252,2716.63,2689.21,2716.63,2678.32,170391966,2737.6946666666666666666666667,2734.0966666666666666666666667,2751.9973333333333333333333333,2715.648,173235969,2791.6043333333333333333333333,2789.0896666666666666666666667,2803.9383333333333333333333333,2773.922,175667369,2812.6197777777777777777777778,2811.0166666666666666666666667,2826.1664444444444444444444444,2796.8764444444444444444444444,176367501,-60.685714285714285714285714290,0,37.172613199337506667040956686,0,-0.03500,4.56,4.26,-0.0162,5256.78,2665.98
8/2/2011,2695.17,2665.98,2698.85,2654.93,168920001,2744.18,2702.23,2751.14,2702.23,171216908,2667.83,2720.73,2720.73,2667.83,172389252,2732.1933333333333333333333333,2723.8233333333333333333333333,2743.9153333333333333333333333,2707.8573333333333333333333333,172585052,2785.40,2781.4266666666666666666666667,2797.1233333333333333333333333,2766.441,175287337,2809.3846666666666666666666667,2807.9124444444444444444444444,2822.9315555555555555555555556,2793.5266666666666666666666667,176238969,-88.51470741087205072237813117,0,38.685363716038562664329535495,0,-0.03500,4.56,4.26,-0.0162,5256.78,2579.15
8/3/2011,2632.52,2579.15,2649.19,2550.92,163418431,2695.17,2665.98,2698.85,2654.93,168920001,2744.18,2702.23,2751.14,2702.23,171216908,2719.66,2709.5253333333333333333333333,2732.3826666666666666666666667,2692.5566666666666666666666667,171679118,2776.9736666666666666666666667,2771.2593333333333333333333333,2789.0576666666666666666666667,2755.711,174748220,2805.09,2802.4662222222222222222222222,2818.674,2787.4648888888888888888888889,175962497,-85.90050943961642193587054240,0,31.491830959119122928012556777,0,-0.03500,4.56,4.26,-0.0162,5256.78,2487.66
8/4/2011,2586.89,2487.66,2590.4,2460.59,157621467,2632.52,2579.15,2649.19,2550.92,163418431,2695.17,2665.98,2698.85,2654.93,168920001,2706.6013333333333333333333333,2692.4733333333333333333333333,2719.272,2673.70,170598674,2767.9913333333333333333333333,2758.4583333333333333333333333,2779.3383333333333333333333333,2742.659,174041763,2799.7622222222222222222222222,2795.0484444444444444444444444,2812.6391111111111111111111111,2779.4455555555555555555555556,175561034,-90.68318705902598520048184478,0,21.602809046783021790767324178,0,-0.03500,4.56,4.26,-0.0162,5256.78,2447.21
8/5/2011,2369.86,2447.21,2498.03,2369.86,155058161,2586.89,2487.66,2590.4,2460.59,157621467,2632.52,2579.15,2649.19,2550.92,163418431,2683.4213333333333333333333333,2673.3006666666666666666666667,2702.624,2651.734,169383829,2751.2246666666666666666666667,2744.96,2766.7983333333333333333333333,2726.7256666666666666666666667,173290403,2789.3737777777777777777777778,2786.5546666666666666666666667,2804.716,2769.2328888888888888888888889,175091585,-79.71307175828787242971044901,0,20.74005036784389934363164052,0,-0.03500,4.56,4.26,-0.0162,5256.78,2390.01
8/8/2011,2410.38,2390.01,2480.15,2356.81,151434047,2369.86,2447.21,2498.03,2369.86,155058161,2586.89,2487.66,2590.4,2460.59,157621467,2661.2746666666666666666666667,2648.4593333333333333333333333,2683.5973333333333333333333333,2626.228,167809855,2736.4766666666666666666666667,2729.344,2753.9463333333333333333333333,2710.2576666666666666666666667,172405092,2780.7008888888888888888888889,2777.0726666666666666666666667,2797.2371111111111111111111111,2759.7146666666666666666666667,174559203,-91.58065579590698146222706870,0,17.85476708437460671329174232,0,-0.03500,4.56,4.26,-0.0162,5256.78,2313.48
8/9/2011,2427.78,2313.48,2433.68,2269.61,146585031,2410.38,2390.01,2480.15,2356.81,151434047,2369.86,2447.21,2498.03,2369.86,155058161,2639.7673333333333333333333333,2619.87,2662.154,2595.3973333333333333333333333,165998399,2721.939,2710.491,2739.10,2690.4476666666666666666666667,171315439,2772.146,2765.7275555555555555555555556,2788.5631111111111111111111111,2747.81,173908959,-90.88945652399642805225011941,0,17.70831475900929013391344662,0,-0.03500,4.56,4.26,-0.0162,5256.78,2194.07
8/10/2011,2351.69,2194.07,2366.63,2136.2,139019017,2427.78,2313.48,2433.68,2269.61,146585031,2410.38,2390.01,2480.15,2356.81,151434047,2613.9346666666666666666666667,2582.968,2636.756,2556.1833333333333333333333333,163660223,2704.59,2688.0726666666666666666666667,2722.1423333333333333333333333,2666.4026666666666666666666667,169999422,2761.9911111111111111111111111,2751.0691111111111111111111111,2777.7393333333333333333333333,2732.9542222222222222222222222,173049495,-90.58932578788174456044492146,0,13.96092835878371373135654724,0,-0.03500,4.56,4.26,-0.0162,5256.78,2293.38
8/11/2011,2216.24,2293.38,2293.38,2115.38,145311614,2351.69,2194.07,2366.63,2136.2,139019017,2427.78,2313.48,2433.68,2269.61,146585031,2580.1826666666666666666666667,2557.482,2607.8866666666666666666666667,2518.8653333333333333333333333,162045415,2683.3613333333333333333333333,2669.0583333333333333333333333,2702.9696666666666666666666667,2641.897,168898998,2747.7464444444444444444444444,2738.5686666666666666666666667,2764.9077777777777777777777778,2716.7006666666666666666666667,172326822,-72.002013338366679250031458410,0,18.38171242307584230196420041,0,-0.03500,4.56,4.26,-0.0162,5256.78,2331.53
8/12/2011,2287.18,2331.53,2349.07,2256.11,147729098,2216.24,2293.38,2293.38,2115.38,145311614,2351.69,2194.07,2366.63,2136.2,139019017,2553.5413333333333333333333333,2534.2026666666666666666666667,2584.364,2490.558,160570427,2664.1113333333333333333333333,2650.7716666666666666666666667,2685.197,2621.796,167845274,2734.9295555555555555555555556,2726.6775555555555555555555556,2753.0822222222222222222222222,2703.2631111111111111111111111,171643017,-66.001321253303133257833144580,0,22.809551449050389428073917091,0,-0.03500,4.56,4.26,-0.0162,5256.78,2387.49
8/16/2011,2342.31,2387.49,2387.49,2303.52,151274225,2287.18,2331.53,2349.07,2256.11,147729098,2216.24,2293.38,2293.38,2115.38,145311614,2527.2613333333333333333333333,2510.4713333333333333333333333,2560.6326666666666666666666667,2462.988,159066770,2647.1416666666666666666666667,2636.084,2669.4763333333333333333333333,2604.3093333333333333333333333,167025747,2723.0786666666666666666666667,2715.9271111111111111111111111,2742.1624444444444444444444444,2690.7651111111111111111111111,171031599,-53.363497694825783673539342210,0,28.730537851404340107033834442,0,-0.03500,4.56,4.26,-0.0162,5256.78,2387.3
8/17/2011,2354.77,2387.3,2407.2,2351.13,151262608,2342.31,2387.49,2387.49,2303.52,151274225,2287.18,2331.53,2349.07,2256.11,147729098,2502.7433333333333333333333333,2487.3313333333333333333333333,2538.7706666666666666666666667,2438.6886666666666666666666667,157600578,2632.542,2622.7213333333333333333333333,2656.468,2590.8353333333333333333333333,166179074,2711.2362222222222222222222222,2704.4535555555555555555555556,2730.886,2678.8713333333333333333333333,170375150,-49.060527153856240984619995880,0,29.920589526330491227603453092,0,-0.03500,4.56,4.26,-0.0162,5256.78,2248.51
8/18/2011,2353.84,2248.51,2361.64,2177.03,142468636,2354.77,2387.3,2407.2,2351.13,151262608,2342.31,2387.49,2387.49,2303.52,151274225,2477.1513333333333333333333333,2455.8626666666666666666666667,2513.614,2403.3646666666666666666666667,155606697,2618.3786666666666666666666667,2604.9106666666666666666666667,2642.1816666666666666666666667,2571.2376666666666666666666667,165050572,2698.7566666666666666666666667,2689.9402222222222222222222222,2718.5526666666666666666666667,2663.0295555555555555555555556,169526053,-71.973811628984042777146225420,0,22.515307429050357367355015945,0,-0.03500,4.56,4.26,-0.0162,5256.78,2252.4
8/19/2011,2206.02,2252.4,2306.96,2164.32,142715217,2353.84,2248.51,2361.64,2177.03,142468636,2354.77,2387.3,2407.2,2351.13,151262608,2443.1106666666666666666666667,2426.742,2486.3026666666666666666666667,2369.098,153761580,2597.7186666666666666666666667,2586.519,2624.777,2549.91,163885251,2683.7337777777777777777777778,2675.6368888888888888888888889,2705.1591111111111111111111111,2647.1102222222222222222222222,168690120,-64.191820201228276492878609700,0,23.365504174314642666824560364,0,-0.03500,4.56,4.26,-0.0162,5256.78,2304.59
8/22/2011,2244.84,2304.59,2305.8,2243.77,146021663,2206.02,2252.4,2306.96,2164.32,142715217,2353.84,2248.51,2361.64,2177.03,142468636,2414.9113333333333333333333333,2398.9993333333333333333333333,2458.6406666666666666666666667,2340.8273333333333333333333333,152003741,2578.666,2569.5526666666666666666666667,2607.513,2531.108,162810235,2669.136,2662.7651111111111111111111111,2691.916,2633.2626666666666666666666667,167944586,-48.128957973517559009786989060,0,28.99847743465172770487802043,0,-0.03500,4.56,4.26,-0.0162,5256.78,2299.06
8/23/2011,2294.25,2299.06,2334.25,2270.26,145671541,2244.84,2304.59,2305.8,2243.77,146021663,2206.02,2252.4,2306.96,2164.32,142715217,2384.916,2372.1213333333333333333333333,2430.848,2312.0293333333333333333333333,150300717,2561.3053333333333333333333333,2553.109,2591.4226666666666666666666667,2513.8386666666666666666666667,161768343,2656.0415555555555555555555556,2650.1002222222222222222222222,2679.5748888888888888888888889,2619.9577777777777777777777778,167211818,-42.293433867420672321709079480,0,32.024541452207062085253308348,0,-0.03500,4.56,4.26,-0.0162,5256.78,2301.67
8/24/2011,2305.2,2301.67,2332.76,2262.3,145836868,2294.25,2299.06,2334.25,2270.26,145671541,2244.84,2304.59,2305.8,2243.77,146021663,2358.918,2347.834,2406.442,2285.854,148761841,2545.5556666666666666666666667,2535.8286666666666666666666667,2575.1786666666666666666666667,2496.8556666666666666666666667,160673447,2643.2393333333333333333333333,2636.8957777777777777777777778,2666.8962222222222222222222222,2606.2453333333333333333333333,166445505,-36.162703036118155027071482420,1,36.526564378957128989727764012,0,-0.03500,4.56,4.26,-0.0162,5256.78,2314.33
8/25/2011,2331.19,2314.33,2334.8,2274.21,146639212,2305.2,2301.67,2332.76,2262.3,145836868,2294.25,2299.06,2334.25,2270.26,145671541,2338.8293333333333333333333333,2330.1793333333333333333333333,2385.4826666666666666666666667,2267.4066666666666666666666667,147643227,2529.2446666666666666666666667,2519.8523333333333333333333333,2558.9326666666666666666666667,2479.9816666666666666666666667,159661172,2630.9255555555555555555555556,2624.2326666666666666666666667,2654.5326666666666666666666667,2592.9428888888888888888888889,165713222,-31.824412308957576588307861010,0,39.970109598140152773165061444,0,-0.03500,4.56,4.26,-0.0162,5256.78,2313.3
8/26/2011,2302.48,2313.3,2320.5,2270.41,146573640,2331.19,2314.33,2334.8,2274.21,146639212,2305.2,2301.67,2332.76,2262.3,145836868,2319.8686666666666666666666667,2318.5553333333333333333333333,2367.4893333333333333333333333,2254.728,146906705,2513.235,2505.5143333333333333333333333,2543.3806666666666666666666667,2464.214,158752689,2618.6171111111111111111111111,2611.824,2642.0553333333333333333333333,2580.0153333333333333333333333,164996744,-38.661067193675889328063241110,0,43.673402061855670103092783505,0,-0.03500,4.56,4.26,-0.0162,5256.78,2352.41
8/29/2011,2313.3,2352.41,2358.53,2299.27,149051547,2302.48,2313.3,2320.5,2270.41,146573640,2331.19,2314.33,2334.8,2274.21,146639212,2316.098,2312.2353333333333333333333333,2358.1893333333333333333333333,2250.022,146506264,2499.7596666666666666666666667,2492.768,2530.4066666666666666666666667,2450.878,157945046,2606.1824444444444444444444444,2600.7184444444444444444444444,2630.5953333333333333333333333,2567.8244444444444444444444444,164362356,-22.558465085638998682476943350,0,53.421936255120158922700982719,0,-0.03500,4.56,4.26,-0.0162,5256.78,2391.15
8/30/2011,2366.29,2391.15,2391.15,2358.27,151506700,2313.3,2352.41,2358.53,2299.27,149051547,2302.48,2313.3,2320.5,2270.41,146573640,2313.1586666666666666666666667,2312.3113333333333333333333333,2352.256,2250.1193333333333333333333333,146511107,2487.2166666666666666666666667,2480.3853333333333333333333333,2517.9266666666666666666666667,2438.1736666666666666666666667,157160481,2595.3706666666666666666666667,2590.3331111111111111111111111,2620.0495555555555555555555556,2556.8782222222222222222222222,163773764,-6.6082015810276679841897233200,0,70.186004588659455916093084235,0,-0.03500,4.56,4.26,-0.0162,5256.78,2450.95
8/31/2011,2399.03,2450.95,2452.41,2395.69,155295672,2366.29,2391.15,2391.15,2358.27,151506700,2313.3,2352.41,2358.53,2299.27,149051547,2311.242,2321.476,2353.5046666666666666666666667,2258.5246666666666666666666667,147091817,2475.5046666666666666666666667,2470.673,2507.8293333333333333333333333,2426.961,156545108,2585.04,2580.8193333333333333333333333,2610.5682222222222222222222222,2546.4733333333333333333333333,163240898,-0.506786073796383074733590200,0,67.560459155243508302685835284,0,-0.03500,4.56,4.26,-0.0162,5256.78,2414.64
9/1/2011,2430.58,2414.64,2433.4,2379.06,152995081,2399.03,2450.95,2452.41,2395.69,155295672,2366.29,2391.15,2391.15,2358.27,151506700,2316.5013333333333333333333333,2336.1806666666666666666666667,2357.956,2274.7153333333333333333333333,148023554,2465.218,2459.5743333333333333333333333,2497.356,2415.4493333333333333333333333,155841888,2575.2271111111111111111111111,2570.7753333333333333333333333,2600.7468888888888888888888889,2535.8402222222222222222222222,162674133,-13.110486306362595022388836820,0,59.300373760658893041785098813,0.1,-0.12950,4.62,4.32,-0.1053,5360.96,2359.75
9/2/2011,2393.17,2359.75,2398.62,2329.9,149516865,2430.58,2414.64,2433.4,2379.06,152995081,2399.03,2450.95,2452.41,2395.69,155295672,2328.2966666666666666666666667,2340.6053333333333333333333333,2364.972,2289.0166666666666666666666667,148303904,2454.2396666666666666666666667,2449.0436666666666666666666667,2486.4293333333333333333333333,2403.941,155174660,2565.0064444444444444444444444,2559.574,2590.3037777777777777777777778,2524.2702222222222222222222222,162033967,-44.411426380368098159509202450,0,46.888320545609548167092924125,0.1,-0.12950,4.62,4.32,-0.1053,5360.96,2369.75
9/7/2011,2325.35,2369.75,2369.75,2317.7,150150525,2393.17,2359.75,2398.62,2329.9,149516865,2430.58,2414.64,2433.4,2379.06,152995081,2330.8413333333333333333333333,2343.1533333333333333333333333,2366.3506666666666666666666667,2293.1226666666666666666666667,148465333,2442.1913333333333333333333333,2438.678,2475.3573333333333333333333333,2391.8403333333333333333333333,154517880,2553.0213333333333333333333333,2548.2322222222222222222222222,2578.9148888888888888888888889,2512.2382222222222222222222222,161385293,-43.480090473936142233443795700,0,48.073756997036549226210075732,0.1,-0.12950,4.62,4.32,-0.1053,5360.96,2365.94
9/8/2011,2369.02,2365.94,2391.07,2336.86,149909013,2325.35,2369.75,2369.75,2317.7,150150525,2393.17,2359.75,2398.62,2329.9,149516865,2332.622,2341.7166666666666666666666667,2366.5893333333333333333333333,2295.3453333333333333333333333,148374319,2429.9416666666666666666666667,2426.094,2463.611,2379.1666666666666666666666667,153720544,2542.3017777777777777777777778,2537.9615555555555555555555556,2568.514,2501.3213333333333333333333333,160808604,-45.484193361737941191941507550,0,68.315812459057304176934834825,0.1,-0.12950,4.62,4.32,-0.1053,5360.96,2248.74
9/9/2011,2351.93,2248.74,2356.46,2248.74,142483322,2369.02,2365.94,2391.07,2336.86,149909013,2325.35,2369.75,2369.75,2317.7,150150525,2332.4326666666666666666666667,2332.4793333333333333333333333,2363.2066666666666666666666667,2288.5193333333333333333333333,147789033,2417.588,2409.9053333333333333333333333,2450.9886666666666666666666667,2363.604,152694806,2532.5055555555555555555555556,2525.974,2558.7142222222222222222222222,2490.0633333333333333333333333,160049060,-100,0,49.578224393841615193140960634,0.1,-0.12950,4.62,4.32,-0.1053,5360.96,2181.88
9/12/2011,2198.89,2181.88,2202.46,2153.73,138247089,2351.93,2248.74,2356.46,2248.74,142483322,2369.02,2365.94,2391.07,2336.86,149909013,2322.1026666666666666666666667,2328.0373333333333333333333333,2352.5946666666666666666666667,2286.966,147507597,2399.627,2391.95,2433.1043333333333333333333333,2345.1653333333333333333333333,151557147,2519.62,2512.6195555555555555555555556,2545.6526666666666666666666667,2476.4804444444444444444444444,159202913,-90.57519753582429355832328914,0,36.321480325493256047263404302,0.1,-0.12950,4.62,4.32,-0.1053,5360.96,2195.89
9/13/2011,2211.88,2195.89,2226.9,2154.7,139134324,2198.89,2181.88,2202.46,2153.73,138247089,2351.93,2248.74,2356.46,2248.74,142483322,2322.4933333333333333333333333,2324.27,2347.2573333333333333333333333,2286.3246666666666666666666667,147268870,2382.802,2375.506,2416.78,2327.7113333333333333333333333,150515225,2505.9768888888888888888888889,2499.1026666666666666666666667,2532.2704444444444444444444444,2462.0482222222222222222222222,158346457,-85.88455872505691710191509308,0,38.712994770583987922018248254,0.1,-0.12950,4.62,4.32,-0.1053,5360.96,2210.18
9/14/2011,2173.53,2210.18,2233.75,2173.53,140039940,2211.88,2195.89,2226.9,2154.7,139134324,2198.89,2181.88,2202.46,2153.73,138247089,2317.7393333333333333333333333,2317.976,2342.454,2281.642,146870089,2366.3253333333333333333333333,2358.4876666666666666666666667,2400.5473333333333333333333333,2311.2346666666666666666666667,149436915,2491.6904444444444444444444444,2485.6937777777777777777777778,2519.16,2447.9526666666666666666666667,157496853,-81.10017409937056381411544127,0,40.240233833287107166478206141,0.1,-0.12950,4.62,4.32,-0.1053,5360.96,2283.99
9/15/2011,2218.56,2283.99,2320.14,2213.56,144716896,2173.53,2210.18,2233.75,2173.53,140039940,2211.88,2195.89,2226.9,2154.7,139134324,2312.6933333333333333333333333,2316.9713333333333333333333333,2341.5133333333333333333333333,2277.862,146806446,2348.8046666666666666666666667,2344.5463333333333333333333333,2386.1806666666666666666666667,2294.9456666666666666666666667,148553581,2478.4346666666666666666666667,2474.3964444444444444444444444,2508.1195555555555555555555556,2435.1797777777777777777777778,156781044,-56.388107673764564081960626760,1,47.136979579511569093722870192,0.1,-0.12950,4.62,4.32,-0.1053,5360.96,2298.52
9/16/2011,2300.72,2298.52,2313.59,2287.89,145637241,2218.56,2283.99,2320.14,2213.56,144716896,2173.53,2210.18,2233.75,2173.53,140039940,2312.3946666666666666666666667,2316.7613333333333333333333333,2340.2353333333333333333333333,2279.568,146793137,2335.6563333333333333333333333,2332.2976666666666666666666667,2373.3386666666666666666666667,2282.711,147777489,2467.8353333333333333333333333,2462.8062222222222222222222222,2496.8642222222222222222222222,2424.4264444444444444444444444,156046677,-48.228269031358386670003933210,0,48.639944051825677267373380448,0.1,-0.12950,4.62,4.32,-0.1053,5360.96,2263.72
9/19/2011,2253.43,2263.72,2266.66,2218.66,145540176,2300.72,2298.52,2313.59,2287.89,145637241,2218.56,2283.99,2320.14,2213.56,144716896,2307.2106666666666666666666667,2313.3873333333333333333333333,2335.6926666666666666666666667,2275.8646666666666666666666667,146719868,2323.02,2321.7833333333333333333333333,2360.5876666666666666666666667,2271.6356666666666666666666667,147181547,2455.2333333333333333333333333,2451.0306666666666666666666667,2484.5193333333333333333333333,2411.9426666666666666666666667,155347404,-55.085956960267875372616276700,0,41.773490399777386142287357389,0.1,-0.12950,4.62,4.32,-0.1053,5360.96,2284.94
9/20/2011,2237.56,2284.94,2310.4,2230.47,146904533,2253.43,2263.72,2266.66,2218.66,145540176,2300.72,2298.52,2313.59,2287.89,145637241,2302.8826666666666666666666667,2311.4966666666666666666666667,2335.0193333333333333333333333,2273.202,146741928,2311.3756666666666666666666667,2315.026,2351.2543333333333333333333333,2263.965,146824316,2443.1175555555555555555555556,2440.8417777777777777777777778,2473.9268888888888888888888889,2400.5433333333333333333333333,154749102,-44.716440549422769023342040950,0,39.81746016528291756945909152,0.1,-0.12950,4.62,4.32,-0.1053,5360.96,2288.85
9/21/2011,2301.52,2288.85,2314.17,2275.78,147155726,2237.56,2284.94,2310.4,2230.47,146904533,2253.43,2263.72,2266.66,2218.66,145540176,2302.0973333333333333333333333,2307.2593333333333333333333333,2332.062,2271.636,146615540,2309.0976666666666666666666667,2309.7473333333333333333333333,2345.1256666666666666666666667,2260.829,146560902,2433.8722222222222222222222222,2430.9317777777777777777777778,2464.2917777777777777777777778,2391.1306666666666666666666667,154168544,-43.069014915311367658211847980,0,32.593849325659307619620307534,0.1,-0.12950,4.62,4.32,-0.1053,5360.96,2122.55
9/22/2011,2226.05,2122.55,2235.35,2122.55,136463870,2301.52,2288.85,2314.17,2275.78,147155726,2237.56,2284.94,2310.4,2230.47,146904533,2292.748,2289.3526666666666666666666667,2321.6753333333333333333333333,2255.9213333333333333333333333,145612684,2302.9533333333333333333333333,2300.832,2336.9656666666666666666666667,2253.0203333333333333333333333,146061896,2422.3937777777777777777777778,2416.7077777777777777777777778,2452.5095555555555555555555556,2377.4228888888888888888888889,153311216,-100,0,25.480583583768446854590937327,0.1,-0.12950,4.62,4.32,-0.1053,5360.96,2101.23
9/23/2011,2116.03,2101.23,2118.83,2018.99,135093488,2226.05,2122.55,2235.35,2122.55,136463870,2301.52,2288.85,2314.17,2275.78,147155726,2273.8813333333333333333333333,2266.038,2299.4366666666666666666666667,2230.808,144265872,2292.5616666666666666666666667,2293.757,2326.4706666666666666666666667,2244.6663333333333333333333333,145678844,2408.2968888888888888888888889,2402.4613333333333333333333333,2438.3651111111111111111111111,2361.5766666666666666666666667,152452029,-72.691349825668271625435829320,0,27.002455253887485321851759602,0.1,-0.12950,4.62,4.32,-0.1053,5360.96,2115.22
9/26/2011,2055.2,2115.22,2165.9,2042.42,135992976,2116.03,2101.23,2118.83,2018.99,135093488,2226.05,2122.55,2235.35,2122.55,136463870,2248.856,2246.0766666666666666666666667,2281.6033333333333333333333333,2208.3653333333333333333333333,143132398,2282.6786666666666666666666667,2291.1286666666666666666666667,2319.7796666666666666666666667,2241.5403333333333333333333333,145577976,2393.0973333333333333333333333,2388.4084444444444444444444444,2425.4384444444444444444444444,2346.4213333333333333333333333,151605392,-68.045824340029885439149925290,0,27.517003798251037894178959454,0.1,-0.12950,4.62,4.32,-0.1053,5360.96,2203.31
9/27/2011,2183.28,2203.31,2207.36,2178.48,141655942,2055.2,2115.22,2165.9,2042.42,135992976,2116.03,2101.23,2118.83,2018.99,135093488,2234.8633333333333333333333333,2235.6473333333333333333333333,2268.8526666666666666666666667,2198.2706666666666666666666667,142608337,2281.58,2288.1263333333333333333333333,2316.9123333333333333333333333,2243.6436666666666666666666667,145456121,2381.1142222222222222222222222,2377.9115555555555555555555556,2413.9037777777777777777777778,2335.3842222222222222222222222,150985885,-38.794620620953013448447617470,0,37.49634800793443328771546753,0.1,-0.12950,4.62,4.32,-0.1053,5360.96,2181.59
